customer_id,campaign_id,channel,spend,spend_date
390,CMP-2026-08-C,social,19.91,2026-08-12
156,CMP-2026-08-D,paid_search,150.17,2026-08-02
404,CMP-2026-08-D,paid_search,32.64,2026-08-03
362,CMP-2026-08-B,display,5.00,2026-08-03
470,CMP-2026-08-A,paid_search,115.87,2026-08-07
292,CMP-2026-08-D,paid_search,92.72,2026-08-03
246,CMP-2026-08-C,email,48.68,2026-08-09
297,CMP-2026-08-C,paid_search,46.05,2026-08-03
486,CMP-2026-08-B,display,15.78,2026-08-04
500,CMP-2026-08-B,display,236.12,2026-08-10
50,CMP-2026-08-A,paid_search,73.85,2026-08-17
80,CMP-2026-08-D,paid_search,72.71,2026-08-12
249,CMP-2026-08-D,paid_search,91.23,2026-08-13
452,CMP-2026-08-D,paid_search,86.21,2026-08-14
387,CMP-2026-08-B,display,11.82,2026-08-05
59,CMP-2026-08-C,social,170.38,2026-08-19
227,CMP-2026-08-D,paid_search,13.83,2026-08-06
15,CMP-2026-08-D,display,166.69,2026-08-04
149,CMP-2026-08-A,email,35.19,2026-08-01
292,CMP-2026-08-B,paid_search,38.23,2026-08-12
119,CMP-2026-08-D,paid_search,20.91,2026-08-04
248,CMP-2026-08-B,social,12.64,2026-08-06
252,CMP-2026-08-B,display,44.18,2026-08-06
387,CMP-2026-08-A,display,11.68,2026-08-15
89,CMP-2026-08-D,display,52.95,2026-08-15
271,CMP-2026-08-B,social,142.87,2026-08-11
30,CMP-2026-08-B,display,6.38,2026-08-06
123,CMP-2026-08-D,paid_search,41.73,2026-08-10
227,CMP-2026-08-A,paid_search,46.80,2026-08-14
77,CMP-2026-08-B,social,39.91,2026-08-07
4,CMP-2026-08-C,social,9.65,2026-08-02
14,CMP-2026-08-C,paid_search,8.73,2026-08-09
91,CMP-2026-08-C,social,38.42,2026-08-13
163,CMP-2026-08-D,display,41.12,2026-08-02
97,CMP-2026-08-B,display,35.90,2026-08-13
84,CMP-2026-08-D,paid_search,71.40,2026-08-11
64,CMP-2026-08-B,social,51.26,2026-08-18
269,CMP-2026-08-A,social,43.39,2026-08-14
397,CMP-2026-08-A,social,164.08,2026-08-01
446,CMP-2026-08-C,email,9.02,2026-08-07
341,CMP-2026-08-B,display,60.81,2026-08-07
36,CMP-2026-08-B,paid_search,19.11,2026-08-19
82,CMP-2026-08-B,social,91.97,2026-08-08
353,CMP-2026-08-B,display,53.61,2026-08-04
263,CMP-2026-08-A,paid_search,116.59,2026-08-07
290,CMP-2026-08-A,social,46.80,2026-08-14
366,CMP-2026-08-C,paid_search,126.99,2026-08-17
326,CMP-2026-08-A,social,31.72,2026-08-16
185,CMP-2026-08-B,paid_search,131.25,2026-08-14
267,CMP-2026-08-A,email,14.94,2026-08-07
412,CMP-2026-08-B,paid_search,35.05,2026-08-08
464,CMP-2026-08-A,email,53.85,2026-08-02
432,CMP-2026-08-D,display,12.29,2026-08-18
102,CMP-2026-08-A,paid_search,54.40,2026-08-05
377,CMP-2026-08-A,email,55.42,2026-08-14
353,CMP-2026-08-D,display,127.21,2026-08-01
8,CMP-2026-08-B,social,16.61,2026-08-02
287,CMP-2026-08-B,paid_search,43.90,2026-08-04
411,CMP-2026-08-B,paid_search,22.06,2026-08-16
271,CMP-2026-08-A,social,138.13,2026-08-17
30,CMP-2026-08-C,paid_search,30.87,2026-08-15
343,CMP-2026-08-A,email,31.36,2026-08-12
219,CMP-2026-08-A,display,53.06,2026-08-11
157,CMP-2026-08-B,social,89.36,2026-08-16
38,CMP-2026-08-C,paid_search,72.06,2026-08-08
34,CMP-2026-08-D,paid_search,26.59,2026-08-01
329,CMP-2026-08-D,paid_search,76.08,2026-08-10
125,CMP-2026-08-C,paid_search,47.59,2026-08-03
409,CMP-2026-08-B,social,62.86,2026-08-05
374,CMP-2026-08-A,social,142.52,2026-08-02
304,CMP-2026-08-B,paid_search,47.57,2026-08-15
107,CMP-2026-08-B,display,25.08,2026-08-03
326,CMP-2026-08-C,email,47.09,2026-08-17
165,CMP-2026-08-C,social,69.27,2026-08-12
460,CMP-2026-08-A,email,146.39,2026-08-01
417,CMP-2026-08-A,display,69.72,2026-08-03
81,CMP-2026-08-C,paid_search,19.75,2026-08-15
86,CMP-2026-08-C,paid_search,10.83,2026-08-13
450,CMP-2026-08-C,paid_search,40.16,2026-08-19
276,CMP-2026-08-B,social,35.02,2026-08-03
423,CMP-2026-08-D,paid_search,21.99,2026-08-07
364,CMP-2026-08-D,display,72.87,2026-08-04
157,CMP-2026-08-B,paid_search,77.40,2026-08-09
461,CMP-2026-08-D,paid_search,61.77,2026-08-09
1,CMP-2026-08-C,social,73.99,2026-08-19
345,CMP-2026-08-D,display,63.39,2026-08-15
126,CMP-2026-08-A,display,66.77,2026-08-10
487,CMP-2026-08-A,social,9.67,2026-08-09
73,CMP-2026-08-B,display,53.14,2026-08-02
109,CMP-2026-08-B,paid_search,35.83,2026-08-08
109,CMP-2026-08-C,paid_search,11.56,2026-08-01
142,CMP-2026-08-A,social,10.89,2026-08-06
452,CMP-2026-08-A,paid_search,8.40,2026-08-03
44,CMP-2026-08-A,display,39.86,2026-08-15
137,CMP-2026-08-A,paid_search,45.99,2026-08-12
303,CMP-2026-08-B,paid_search,46.84,2026-08-11
239,CMP-2026-08-C,paid_search,33.45,2026-08-12
356,CMP-2026-08-C,paid_search,108.97,2026-08-14
356,CMP-2026-08-B,social,48.23,2026-08-07
161,CMP-2026-08-A,social,125.30,2026-08-09
295,CMP-2026-08-C,paid_search,23.62,2026-08-09
57,CMP-2026-08-D,paid_search,105.80,2026-08-19
279,CMP-2026-08-C,email,39.45,2026-08-01
144,CMP-2026-08-B,display,42.98,2026-08-08
362,CMP-2026-08-C,social,43.29,2026-08-12
234,CMP-2026-08-D,paid_search,40.24,2026-08-06
67,CMP-2026-08-B,social,35.40,2026-08-11
293,CMP-2026-08-C,social,48.78,2026-08-03
133,CMP-2026-08-C,paid_search,55.93,2026-08-10
299,CMP-2026-08-C,paid_search,10.79,2026-08-17
481,CMP-2026-08-D,display,185.46,2026-08-03
121,CMP-2026-08-A,display,25.39,2026-08-09
117,CMP-2026-08-C,email,15.03,2026-08-01
151,CMP-2026-08-B,display,40.49,2026-08-17
13,CMP-2026-08-A,social,53.10,2026-08-01
133,CMP-2026-08-D,paid_search,22.47,2026-08-15
312,CMP-2026-08-C,paid_search,38.46,2026-08-06
24,CMP-2026-08-C,email,24.77,2026-08-06
240,CMP-2026-08-A,email,17.87,2026-08-07
117,CMP-2026-08-C,social,92.96,2026-08-18
381,CMP-2026-08-B,display,34.71,2026-08-18
267,CMP-2026-08-C,email,8.20,2026-08-10
74,CMP-2026-08-A,paid_search,19.78,2026-08-11
52,CMP-2026-08-A,display,17.38,2026-08-12
56,CMP-2026-08-A,display,98.91,2026-08-07
12,CMP-2026-08-B,display,44.44,2026-08-02
276,CMP-2026-08-D,display,15.92,2026-08-06
237,CMP-2026-08-A,email,89.00,2026-08-07
336,CMP-2026-08-B,paid_search,59.88,2026-08-19
335,CMP-2026-08-C,paid_search,73.69,2026-08-04
2,CMP-2026-08-D,paid_search,14.07,2026-08-08
68,CMP-2026-08-B,paid_search,45.15,2026-08-13
181,CMP-2026-08-B,paid_search,28.78,2026-08-17
418,CMP-2026-08-B,display,175.89,2026-08-03
169,CMP-2026-08-C,social,50.48,2026-08-01
150,CMP-2026-08-C,email,14.69,2026-08-02
427,CMP-2026-08-B,paid_search,19.13,2026-08-14
451,CMP-2026-08-A,email,36.53,2026-08-05
308,CMP-2026-08-C,social,50.93,2026-08-16
330,CMP-2026-08-D,paid_search,296.01,2026-08-09
273,CMP-2026-08-D,paid_search,22.59,2026-08-19
347,CMP-2026-08-A,email,76.68,2026-08-19
14,CMP-2026-08-B,display,14.27,2026-08-12
267,CMP-2026-08-C,email,27.58,2026-08-03
96,CMP-2026-08-D,paid_search,34.92,2026-08-09
434,CMP-2026-08-A,display,53.12,2026-08-18
25,CMP-2026-08-C,paid_search,33.57,2026-08-13
303,CMP-2026-08-A,social,17.50,2026-08-17
10,CMP-2026-08-A,display,11.73,2026-08-16
439,CMP-2026-08-C,social,251.63,2026-08-10
400,CMP-2026-08-D,display,6.52,2026-08-09
169,CMP-2026-08-C,email,54.72,2026-08-06
494,CMP-2026-08-A,social,57.80,2026-08-03
456,CMP-2026-08-B,paid_search,9.30,2026-08-01
193,CMP-2026-08-B,display,40.50,2026-08-13
447,CMP-2026-08-B,paid_search,43.17,2026-08-15
352,CMP-2026-08-B,social,14.14,2026-08-09
468,CMP-2026-08-C,paid_search,31.41,2026-08-09
227,CMP-2026-08-B,display,126.74,2026-08-10
56,CMP-2026-08-D,display,57.68,2026-08-15
366,CMP-2026-08-C,paid_search,12.46,2026-08-07
91,CMP-2026-08-C,email,149.98,2026-08-11
347,CMP-2026-08-A,social,21.46,2026-08-16
416,CMP-2026-08-B,social,136.29,2026-08-09
148,CMP-2026-08-B,display,13.02,2026-08-14
221,CMP-2026-08-A,paid_search,36.08,2026-08-02
132,CMP-2026-08-A,email,96.30,2026-08-03
